"rgn_id","product","year","usd_rel"
2,"ornamentals",1999,0.544988
2,"ornamentals",2000,0.566355
2,"ornamentals",2001,0.578681
2,"ornamentals",2002,0.730353
2,"ornamentals",2003,0.827114
2,"ornamentals",2004,0.928487
2,"ornamentals",2005,1
2,"ornamentals",2006,1
2,"ornamentals",2007,1
2,"ornamentals",2008,1
2,"ornamentals",2009,1
2,"ornamentals",2010,1
2,"ornamentals",2011,1
2,"sponges",1999,0
2,"sponges",2000,0
2,"sponges",2001,0
2,"sponges",2002,0
2,"sponges",2003,0
2,"sponges",2004,0.0157978
2,"sponges",2005,0.345121
2,"sponges",2006,0.539555
2,"sponges",2007,0.65257
2,"sponges",2008,0.84822
2,"sponges",2009,1
2,"sponges",2010,1
2,"sponges",2011,1
3,"corals",1995,0.395428
3,"corals",1996,0.463392
3,"corals",1997,0.500463
3,"corals",1998,0.463392
3,"corals",1999,0.407785
3,"corals",2000,0.2595
3,"corals",2001,0.574606
3,"corals",2002,0.926784
3,"corals",2003,1
3,"corals",2004,1
3,"corals",2005,1
3,"corals",2006,0.778499
3,"corals",2007,0.0185357
3,"corals",2008,0
3,"corals",2009,0
3,"corals",2010,0
3,"corals",2011,0
3,"fish_oil",1981,0.00163579
3,"fish_oil",1982,0.00122684
3,"fish_oil",1983,0
3,"fish_oil",1984,0
3,"fish_oil",1985,0
3,"fish_oil",1986,0
3,"fish_oil",1987,0
3,"fish_oil",1988,0
3,"fish_oil",1989,0
3,"fish_oil",1990,0.00429395
3,"fish_oil",1991,0.0325113
3,"fish_oil",1992,0.0355785
3,"fish_oil",1993,0.0423261
3,"fish_oil",1994,0.0570482
3,"fish_oil",1995,0.0852656
3,"fish_oil",1996,0.138633
3,"fish_oil",1997,0.142314
3,"fish_oil",1998,0.131886
3,"fish_oil",1999,0.0907864
3,"fish_oil",2000,0.0404858
3,"fish_oil",2001,0.0361919
3,"fish_oil",2002,0.0570482
3,"fish_oil",2003,0.085879
3,"fish_oil",2004,0.134953
3,"fish_oil",2005,0.364986
3,"fish_oil",2006,0.566802
3,"fish_oil",2007,1
3,"fish_oil",2008,1
3,"fish_oil",2009,1
3,"fish_oil",2010,1
3,"fish_oil",2011,0.384002
3,"ornamentals",1976,0.529931
3,"ornamentals",1977,0.709318
3,"ornamentals",1978,1
3,"ornamentals",1979,1
3,"ornamentals",1980,1
3,"ornamentals",1981,1
3,"ornamentals",1982,0.892801
3,"ornamentals",1983,0.403464
3,"ornamentals",1984,0.192045
3,"ornamentals",1985,0.173556
3,"ornamentals",1986,0.168869
3,"ornamentals",1987,0.203743
3,"ornamentals",1988,0.225922
3,"ornamentals",1989,0.376524
3,"ornamentals",1990,0.458081
3,"ornamentals",1991,0.561041
3,"ornamentals",1992,0.673485
3,"ornamentals",1993,0.650384
3,"ornamentals",1994,0.695996
3,"ornamentals",1995,0.691014
3,"ornamentals",1996,0.651712
3,"ornamentals",1997,0.63518
3,"ornamentals",1998,0.574031
3,"ornamentals",1999,0.544988
3,"ornamentals",2000,0.566355
3,"ornamentals",2001,0.578681
3,"ornamentals",2002,0.730353
3,"ornamentals",2003,0.827114
3,"ornamentals",2004,0.928487
3,"ornamentals",2005,1
3,"ornamentals",2006,1
3,"ornamentals",2007,1
3,"ornamentals",2008,1
3,"ornamentals",2009,1
3,"ornamentals",2010,1
3,"ornamentals",2011,1
3,"sponges",1999,0
3,"sponges",2000,0
3,"sponges",2001,0
3,"sponges",2002,0
3,"sponges",2003,0
3,"sponges",2004,0.0157978
3,"sponges",2005,0.345121
3,"sponges",2006,0.539555
3,"sponges",2007,0.65257
3,"sponges",2008,0.84822
3,"sponges",2009,1
3,"sponges",2010,1
3,"sponges",2011,1
