"rgn_id","product","year","tonnes_rel"
12,"corals",2003,1
10,"corals",2003,1
1,"corals",2003,1
11,"corals",2003,1
7,"corals",2003,1
3,"corals",2003,1
5,"corals",2004,1
9,"corals",2004,1
8,"corals",2004,1
2,"corals",2004,1
4,"corals",2004,1
6,"corals",2004,1
12,"corals",2004,1
10,"corals",2004,1
1,"corals",2004,1
11,"corals",2004,1
7,"corals",2004,1
3,"corals",2004,1
5,"corals",2005,0.769230769230769
9,"corals",2005,0.769230769230769
8,"corals",2005,0.769230769230769
2,"corals",2005,0.769230769230769
4,"corals",2005,0.769230769230769
6,"corals",2005,0.769230769230769
12,"corals",2005,0.769230769230769
10,"corals",2005,0.769230769230769
1,"corals",2005,0.769230769230769
11,"corals",2005,0.769230769230769
7,"corals",2005,0.769230769230769
3,"corals",2005,0.769230769230769
5,"corals",2006,0.576923076923077
9,"corals",2006,0.576923076923077
8,"corals",2006,0.576923076923077
2,"corals",2006,0.576923076923077
4,"corals",2006,0.576923076923077
6,"corals",2006,0.576923076923077
12,"corals",2006,0.576923076923077
10,"corals",2006,0.576923076923077
1,"corals",2006,0.576923076923077
11,"corals",2006,0.576923076923077
7,"corals",2006,0.576923076923077
3,"corals",2006,0.576923076923077
5,"corals",2007,0
9,"corals",2007,0
8,"corals",2007,0
2,"corals",2007,0
4,"corals",2007,0
6,"corals",2007,0
12,"corals",2007,0
10,"corals",2007,0
1,"corals",2007,0
11,"corals",2007,0
7,"corals",2007,0
3,"corals",2007,0
5,"corals",2008,0
9,"corals",2008,0
8,"corals",2008,0
2,"corals",2008,0
4,"corals",2008,0
6,"corals",2008,0
12,"corals",2008,0
10,"corals",2008,0
1,"corals",2008,0
11,"corals",2008,0
7,"corals",2008,0
3,"corals",2008,0
5,"corals",2009,0
9,"corals",2009,0
8,"corals",2009,0
2,"corals",2009,0
4,"corals",2009,0
6,"corals",2009,0
12,"corals",2009,0
10,"corals",2009,0
1,"corals",2009,0
11,"corals",2009,0
7,"corals",2009,0
3,"corals",2009,0
5,"corals",2010,0
9,"corals",2010,0
8,"corals",2010,0
2,"corals",2010,0
4,"corals",2010,0
6,"corals",2010,0
12,"corals",2010,0
10,"corals",2010,0
1,"corals",2010,0
11,"corals",2010,0
7,"corals",2010,0
3,"corals",2010,0
5,"corals",2011,0
9,"corals",2011,0
8,"corals",2011,0
2,"corals",2011,0
4,"corals",2011,0
6,"corals",2011,0
12,"corals",2011,0
10,"corals",2011,0
1,"corals",2011,0
11,"corals",2011,0
7,"corals",2011,0
3,"corals",2011,0
5,"fish_oil",1981,0.00479271507308891
9,"fish_oil",1981,0.00479271507308891
8,"fish_oil",1981,0.00479271507308891
2,"fish_oil",1981,0.00479271507308891
4,"fish_oil",1981,0.00479271507308891
6,"fish_oil",1981,0.00479271507308891
12,"fish_oil",1981,0.00479271507308891
10,"fish_oil",1981,0.00479271507308891
1,"fish_oil",1981,0.00479271507308891
11,"fish_oil",1981,0.00479271507308891
7,"fish_oil",1981,0.00479271507308891
3,"fish_oil",1981,0.00479271507308891
5,"fish_oil",1982,0.00359453630481668
9,"fish_oil",1982,0.00359453630481668
8,"fish_oil",1982,0.00359453630481668
2,"fish_oil",1982,0.00359453630481668
4,"fish_oil",1982,0.00359453630481668
6,"fish_oil",1982,0.00359453630481668
12,"fish_oil",1982,0.00359453630481668
10,"fish_oil",1982,0.00359453630481668
1,"fish_oil",1982,0.00359453630481668
11,"fish_oil",1982,0.00359453630481668
7,"fish_oil",1982,0.00359453630481668
3,"fish_oil",1982,0.00359453630481668
5,"fish_oil",1983,0
9,"fish_oil",1983,0
8,"fish_oil",1983,0
2,"fish_oil",1983,0
4,"fish_oil",1983,0
6,"fish_oil",1983,0
12,"fish_oil",1983,0
10,"fish_oil",1983,0
1,"fish_oil",1983,0
11,"fish_oil",1983,0
7,"fish_oil",1983,0
3,"fish_oil",1983,0
5,"fish_oil",1984,0
9,"fish_oil",1984,0
8,"fish_oil",1984,0
2,"fish_oil",1984,0
4,"fish_oil",1984,0
6,"fish_oil",1984,0
12,"fish_oil",1984,0
10,"fish_oil",1984,0
1,"fish_oil",1984,0
11,"fish_oil",1984,0
7,"fish_oil",1984,0
3,"fish_oil",1984,0
5,"fish_oil",1985,0
9,"fish_oil",1985,0
8,"fish_oil",1985,0
2,"fish_oil",1985,0
4,"fish_oil",1985,0
6,"fish_oil",1985,0
12,"fish_oil",1985,0
10,"fish_oil",1985,0
1,"fish_oil",1985,0
11,"fish_oil",1985,0
7,"fish_oil",1985,0
3,"fish_oil",1985,0
5,"fish_oil",1986,0
9,"fish_oil",1986,0
8,"fish_oil",1986,0
2,"fish_oil",1986,0
4,"fish_oil",1986,0
6,"fish_oil",1986,0
12,"fish_oil",1986,0
10,"fish_oil",1986,0
1,"fish_oil",1986,0
11,"fish_oil",1986,0
7,"fish_oil",1986,0
3,"fish_oil",1986,0
5,"fish_oil",1987,0
9,"fish_oil",1987,0
8,"fish_oil",1987,0
2,"fish_oil",1987,0
4,"fish_oil",1987,0
6,"fish_oil",1987,0
12,"fish_oil",1987,0
10,"fish_oil",1987,0
1,"fish_oil",1987,0
11,"fish_oil",1987,0
7,"fish_oil",1987,0
3,"fish_oil",1987,0
5,"fish_oil",1988,0
9,"fish_oil",1988,0
8,"fish_oil",1988,0
2,"fish_oil",1988,0
4,"fish_oil",1988,0
6,"fish_oil",1988,0
12,"fish_oil",1988,0
10,"fish_oil",1988,0
1,"fish_oil",1988,0
11,"fish_oil",1988,0
7,"fish_oil",1988,0
3,"fish_oil",1988,0
5,"fish_oil",1989,0
9,"fish_oil",1989,0
8,"fish_oil",1989,0
2,"fish_oil",1989,0
4,"fish_oil",1989,0
6,"fish_oil",1989,0
12,"fish_oil",1989,0
10,"fish_oil",1989,0
1,"fish_oil",1989,0
11,"fish_oil",1989,0
7,"fish_oil",1989,0
3,"fish_oil",1989,0
5,"fish_oil",1990,0.0143781452192667
9,"fish_oil",1990,0.0143781452192667
8,"fish_oil",1990,0.0143781452192667
2,"fish_oil",1990,0.0143781452192667
4,"fish_oil",1990,0.0143781452192667
6,"fish_oil",1990,0.0143781452192667
12,"fish_oil",1990,0.0143781452192667
10,"fish_oil",1990,0.0143781452192667
1,"fish_oil",1990,0.0143781452192667
11,"fish_oil",1990,0.0143781452192667
7,"fish_oil",1990,0.0143781452192667
3,"fish_oil",1990,0.0143781452192667
5,"fish_oil",1991,0.0718907260963336
9,"fish_oil",1991,0.0718907260963336
8,"fish_oil",1991,0.0718907260963336
2,"fish_oil",1991,0.0718907260963336
4,"fish_oil",1991,0.0718907260963336
6,"fish_oil",1991,0.0718907260963336
12,"fish_oil",1991,0.0718907260963336
10,"fish_oil",1991,0.0718907260963336
1,"fish_oil",1991,0.0718907260963336
11,"fish_oil",1991,0.0718907260963336
7,"fish_oil",1991,0.0718907260963336
3,"fish_oil",1991,0.0718907260963336
5,"fish_oil",1992,0.0790797987059669
9,"fish_oil",1992,0.0790797987059669
8,"fish_oil",1992,0.0790797987059669
2,"fish_oil",1992,0.0790797987059669
4,"fish_oil",1992,0.0790797987059669
6,"fish_oil",1992,0.0790797987059669
12,"fish_oil",1992,0.0790797987059669
10,"fish_oil",1992,0.0790797987059669
1,"fish_oil",1992,0.0790797987059669
11,"fish_oil",1992,0.0790797987059669
7,"fish_oil",1992,0.0790797987059669
3,"fish_oil",1992,0.0790797987059669
5,"fish_oil",1993,0.0826743350107836
9,"fish_oil",1993,0.0826743350107836
8,"fish_oil",1993,0.0826743350107836
2,"fish_oil",1993,0.0826743350107836
4,"fish_oil",1993,0.0826743350107836
6,"fish_oil",1993,0.0826743350107836
12,"fish_oil",1993,0.0826743350107836
10,"fish_oil",1993,0.0826743350107836
1,"fish_oil",1993,0.0826743350107836
11,"fish_oil",1993,0.0826743350107836
7,"fish_oil",1993,0.0826743350107836
3,"fish_oil",1993,0.0826743350107836
5,"fish_oil",1994,0.0790797987059669
9,"fish_oil",1994,0.0790797987059669
8,"fish_oil",1994,0.0790797987059669
2,"fish_oil",1994,0.0790797987059669
4,"fish_oil",1994,0.0790797987059669
6,"fish_oil",1994,0.0790797987059669
12,"fish_oil",1994,0.0790797987059669
10,"fish_oil",1994,0.0790797987059669
1,"fish_oil",1994,0.0790797987059669
11,"fish_oil",1994,0.0790797987059669
7,"fish_oil",1994,0.0790797987059669
3,"fish_oil",1994,0.0790797987059669
5,"fish_oil",1995,0.089863407620417
9,"fish_oil",1995,0.089863407620417
8,"fish_oil",1995,0.089863407620417
2,"fish_oil",1995,0.089863407620417
4,"fish_oil",1995,0.089863407620417
6,"fish_oil",1995,0.089863407620417
12,"fish_oil",1995,0.089863407620417
10,"fish_oil",1995,0.089863407620417
1,"fish_oil",1995,0.089863407620417
11,"fish_oil",1995,0.089863407620417
7,"fish_oil",1995,0.089863407620417
3,"fish_oil",1995,0.089863407620417
5,"fish_oil",1996,0.208483105679367
9,"fish_oil",1996,0.208483105679367
8,"fish_oil",1996,0.208483105679367
2,"fish_oil",1996,0.208483105679367
4,"fish_oil",1996,0.208483105679367
6,"fish_oil",1996,0.208483105679367
12,"fish_oil",1996,0.208483105679367
10,"fish_oil",1996,0.208483105679367
1,"fish_oil",1996,0.208483105679367
11,"fish_oil",1996,0.208483105679367
7,"fish_oil",1996,0.208483105679367
3,"fish_oil",1996,0.208483105679367
5,"fish_oil",1997,0.204888569374551
9,"fish_oil",1997,0.204888569374551
8,"fish_oil",1997,0.204888569374551
2,"fish_oil",1997,0.204888569374551
4,"fish_oil",1997,0.204888569374551
6,"fish_oil",1997,0.204888569374551
12,"fish_oil",1997,0.204888569374551
10,"fish_oil",1997,0.204888569374551
1,"fish_oil",1997,0.204888569374551
11,"fish_oil",1997,0.204888569374551
7,"fish_oil",1997,0.204888569374551
3,"fish_oil",1997,0.204888569374551
5,"fish_oil",1998,0.197699496764917
9,"fish_oil",1998,0.197699496764917
8,"fish_oil",1998,0.197699496764917
2,"fish_oil",1998,0.197699496764917
4,"fish_oil",1998,0.197699496764917
6,"fish_oil",1998,0.197699496764917
12,"fish_oil",1998,0.197699496764917
10,"fish_oil",1998,0.197699496764917
1,"fish_oil",1998,0.197699496764917
11,"fish_oil",1998,0.197699496764917
7,"fish_oil",1998,0.197699496764917
3,"fish_oil",1998,0.197699496764917
5,"fish_oil",1999,0.143781452192667
9,"fish_oil",1999,0.143781452192667
8,"fish_oil",1999,0.143781452192667
2,"fish_oil",1999,0.143781452192667
4,"fish_oil",1999,0.143781452192667
6,"fish_oil",1999,0.143781452192667
12,"fish_oil",1999,0.143781452192667
10,"fish_oil",1999,0.143781452192667
1,"fish_oil",1999,0.143781452192667
11,"fish_oil",1999,0.143781452192667
7,"fish_oil",1999,0.143781452192667
3,"fish_oil",1999,0.143781452192667
5,"fish_oil",2000,0.0287562904385334
9,"fish_oil",2000,0.0287562904385334
8,"fish_oil",2000,0.0287562904385334
2,"fish_oil",2000,0.0287562904385334
4,"fish_oil",2000,0.0287562904385334
6,"fish_oil",2000,0.0287562904385334
12,"fish_oil",2000,0.0287562904385334
10,"fish_oil",2000,0.0287562904385334
1,"fish_oil",2000,0.0287562904385334
11,"fish_oil",2000,0.0287562904385334
7,"fish_oil",2000,0.0287562904385334
3,"fish_oil",2000,0.0287562904385334
5,"fish_oil",2001,0.0359453630481668
9,"fish_oil",2001,0.0359453630481668
8,"fish_oil",2001,0.0359453630481668
2,"fish_oil",2001,0.0359453630481668
4,"fish_oil",2001,0.0359453630481668
6,"fish_oil",2001,0.0359453630481668
12,"fish_oil",2001,0.0359453630481668
10,"fish_oil",2001,0.0359453630481668
1,"fish_oil",2001,0.0359453630481668
11,"fish_oil",2001,0.0359453630481668
7,"fish_oil",2001,0.0359453630481668
3,"fish_oil",2001,0.0359453630481668
5,"fish_oil",2002,0.0467289719626168
9,"fish_oil",2002,0.0467289719626168
8,"fish_oil",2002,0.0467289719626168
2,"fish_oil",2002,0.0467289719626168
4,"fish_oil",2002,0.0467289719626168
6,"fish_oil",2002,0.0467289719626168
12,"fish_oil",2002,0.0467289719626168
10,"fish_oil",2002,0.0467289719626168
1,"fish_oil",2002,0.0467289719626168
11,"fish_oil",2002,0.0467289719626168
7,"fish_oil",2002,0.0467289719626168
3,"fish_oil",2002,0.0467289719626168
5,"fish_oil",2003,0.0539180445722502
9,"fish_oil",2003,0.0539180445722502
8,"fish_oil",2003,0.0539180445722502
2,"fish_oil",2003,0.0539180445722502
4,"fish_oil",2003,0.0539180445722502
6,"fish_oil",2003,0.0539180445722502
12,"fish_oil",2003,0.0539180445722502
10,"fish_oil",2003,0.0539180445722502
1,"fish_oil",2003,0.0539180445722502
11,"fish_oil",2003,0.0539180445722502
7,"fish_oil",2003,0.0539180445722502
3,"fish_oil",2003,0.0539180445722502
5,"fish_oil",2004,0.0682961897915169
9,"fish_oil",2004,0.0682961897915169
8,"fish_oil",2004,0.0682961897915169
2,"fish_oil",2004,0.0682961897915169
4,"fish_oil",2004,0.0682961897915169
6,"fish_oil",2004,0.0682961897915169
12,"fish_oil",2004,0.0682961897915169
10,"fish_oil",2004,0.0682961897915169
1,"fish_oil",2004,0.0682961897915169
11,"fish_oil",2004,0.0682961897915169
7,"fish_oil",2004,0.0682961897915169
3,"fish_oil",2004,0.0682961897915169
5,"fish_oil",2005,0.132997843278217
9,"fish_oil",2005,0.132997843278217
8,"fish_oil",2005,0.132997843278217
2,"fish_oil",2005,0.132997843278217
4,"fish_oil",2005,0.132997843278217
6,"fish_oil",2005,0.132997843278217
12,"fish_oil",2005,0.132997843278217
10,"fish_oil",2005,0.132997843278217
1,"fish_oil",2005,0.132997843278217
11,"fish_oil",2005,0.132997843278217
7,"fish_oil",2005,0.132997843278217
3,"fish_oil",2005,0.132997843278217
5,"fish_oil",2006,0.230050323508267
9,"fish_oil",2006,0.230050323508267
8,"fish_oil",2006,0.230050323508267
2,"fish_oil",2006,0.230050323508267
4,"fish_oil",2006,0.230050323508267
6,"fish_oil",2006,0.230050323508267
12,"fish_oil",2006,0.230050323508267
10,"fish_oil",2006,0.230050323508267
1,"fish_oil",2006,0.230050323508267
11,"fish_oil",2006,0.230050323508267
7,"fish_oil",2006,0.230050323508267
3,"fish_oil",2006,0.230050323508267
5,"fish_oil",2007,0.668583752695902
9,"fish_oil",2007,0.668583752695902
8,"fish_oil",2007,0.668583752695902
2,"fish_oil",2007,0.668583752695902
4,"fish_oil",2007,0.668583752695902
6,"fish_oil",2007,0.668583752695902
12,"fish_oil",2007,0.668583752695902
10,"fish_oil",2007,0.668583752695902
1,"fish_oil",2007,0.668583752695902
11,"fish_oil",2007,0.668583752695902
7,"fish_oil",2007,0.668583752695902
3,"fish_oil",2007,0.668583752695902
5,"fish_oil",2008,1
9,"fish_oil",2008,1
8,"fish_oil",2008,1
2,"fish_oil",2008,1
4,"fish_oil",2008,1
6,"fish_oil",2008,1
12,"fish_oil",2008,1
10,"fish_oil",2008,1
1,"fish_oil",2008,1
11,"fish_oil",2008,1
7,"fish_oil",2008,1
3,"fish_oil",2008,1
5,"fish_oil",2009,1
9,"fish_oil",2009,1
8,"fish_oil",2009,1
2,"fish_oil",2009,1
4,"fish_oil",2009,1
6,"fish_oil",2009,1
12,"fish_oil",2009,1
10,"fish_oil",2009,1
1,"fish_oil",2009,1
11,"fish_oil",2009,1
7,"fish_oil",2009,1
3,"fish_oil",2009,1
5,"fish_oil",2010,1
9,"fish_oil",2010,1
8,"fish_oil",2010,1
2,"fish_oil",2010,1
4,"fish_oil",2010,1
6,"fish_oil",2010,1
12,"fish_oil",2010,1
10,"fish_oil",2010,1
1,"fish_oil",2010,1
11,"fish_oil",2010,1
7,"fish_oil",2010,1
3,"fish_oil",2010,1
5,"fish_oil",2011,1
9,"fish_oil",2011,1
8,"fish_oil",2011,1
2,"fish_oil",2011,1
4,"fish_oil",2011,1
6,"fish_oil",2011,1
12,"fish_oil",2011,1
10,"fish_oil",2011,1
1,"fish_oil",2011,1
11,"fish_oil",2011,1
7,"fish_oil",2011,1
3,"fish_oil",2011,1
5,"ornamentals",1976,0.804359250961193
9,"ornamentals",1976,0.804359250961193
8,"ornamentals",1976,0.804359250961193
2,"ornamentals",1976,0.804359250961193
4,"ornamentals",1976,0.804359250961193
6,"ornamentals",1976,0.804359250961193
12,"ornamentals",1976,0.804359250961193
10,"ornamentals",1976,0.804359250961193
1,"ornamentals",1976,0.804359250961193
11,"ornamentals",1976,0.804359250961193
7,"ornamentals",1976,0.804359250961193
3,"ornamentals",1976,0.804359250961193
5,"ornamentals",1977,0.827317235084225
9,"ornamentals",1977,0.827317235084225
8,"ornamentals",1977,0.827317235084225
2,"ornamentals",1977,0.827317235084225
4,"ornamentals",1977,0.827317235084225
6,"ornamentals",1977,0.827317235084225
12,"ornamentals",1977,0.827317235084225
10,"ornamentals",1977,0.827317235084225
1,"ornamentals",1977,0.827317235084225
11,"ornamentals",1977,0.827317235084225
7,"ornamentals",1977,0.827317235084225
3,"ornamentals",1977,0.827317235084225
5,"ornamentals",1978,0.871296987801842
9,"ornamentals",1978,0.871296987801842
8,"ornamentals",1978,0.871296987801842
2,"ornamentals",1978,0.871296987801842
4,"ornamentals",1978,0.871296987801842
6,"ornamentals",1978,0.871296987801842
12,"ornamentals",1978,0.871296987801842
10,"ornamentals",1978,0.871296987801842
1,"ornamentals",1978,0.871296987801842
11,"ornamentals",1978,0.871296987801842
7,"ornamentals",1978,0.871296987801842
3,"ornamentals",1978,0.871296987801842
5,"ornamentals",1979,0.86133930794125
9,"ornamentals",1979,0.86133930794125
8,"ornamentals",1979,0.86133930794125
2,"ornamentals",1979,0.86133930794125
4,"ornamentals",1979,0.86133930794125
6,"ornamentals",1979,0.86133930794125
12,"ornamentals",1979,0.86133930794125
10,"ornamentals",1979,0.86133930794125
1,"ornamentals",1979,0.86133930794125
11,"ornamentals",1979,0.86133930794125
7,"ornamentals",1979,0.86133930794125
3,"ornamentals",1979,0.86133930794125
5,"ornamentals",1980,0.695377976931375
9,"ornamentals",1980,0.695377976931375
8,"ornamentals",1980,0.695377976931375
2,"ornamentals",1980,0.695377976931375
4,"ornamentals",1980,0.695377976931375
6,"ornamentals",1980,0.695377976931375
12,"ornamentals",1980,0.695377976931375
10,"ornamentals",1980,0.695377976931375
1,"ornamentals",1980,0.695377976931375
11,"ornamentals",1980,0.695377976931375
7,"ornamentals",1980,0.695377976931375
3,"ornamentals",1980,0.695377976931375
5,"ornamentals",1981,0.549332005642685
9,"ornamentals",1981,0.549332005642685
8,"ornamentals",1981,0.549332005642685
2,"ornamentals",1981,0.549332005642685
4,"ornamentals",1981,0.549332005642685
6,"ornamentals",1981,0.549332005642685
12,"ornamentals",1981,0.549332005642685
10,"ornamentals",1981,0.549332005642685
1,"ornamentals",1981,0.549332005642685
11,"ornamentals",1981,0.549332005642685
7,"ornamentals",1981,0.549332005642685
3,"ornamentals",1981,0.549332005642685
5,"ornamentals",1982,0.435648493900921
9,"ornamentals",1982,0.435648493900921
8,"ornamentals",1982,0.435648493900921
2,"ornamentals",1982,0.435648493900921
4,"ornamentals",1982,0.435648493900921
6,"ornamentals",1982,0.435648493900921
12,"ornamentals",1982,0.435648493900921
10,"ornamentals",1982,0.435648493900921
1,"ornamentals",1982,0.435648493900921
11,"ornamentals",1982,0.435648493900921
7,"ornamentals",1982,0.435648493900921
3,"ornamentals",1982,0.435648493900921
5,"ornamentals",1983,0.475479213343291
9,"ornamentals",1983,0.475479213343291
8,"ornamentals",1983,0.475479213343291
2,"ornamentals",1983,0.475479213343291
4,"ornamentals",1983,0.475479213343291
6,"ornamentals",1983,0.475479213343291
12,"ornamentals",1983,0.475479213343291
10,"ornamentals",1983,0.475479213343291
1,"ornamentals",1983,0.475479213343291
11,"ornamentals",1983,0.475479213343291
7,"ornamentals",1983,0.475479213343291
3,"ornamentals",1983,0.475479213343291
5,"ornamentals",1984,0.677122230520289
9,"ornamentals",1984,0.677122230520289
8,"ornamentals",1984,0.677122230520289
2,"ornamentals",1984,0.677122230520289
4,"ornamentals",1984,0.677122230520289
6,"ornamentals",1984,0.677122230520289
12,"ornamentals",1984,0.677122230520289
10,"ornamentals",1984,0.677122230520289
1,"ornamentals",1984,0.677122230520289
11,"ornamentals",1984,0.677122230520289
7,"ornamentals",1984,0.677122230520289
3,"ornamentals",1984,0.677122230520289
5,"ornamentals",1985,0.801593228777695
9,"ornamentals",1985,0.801593228777695
8,"ornamentals",1985,0.801593228777695
2,"ornamentals",1985,0.801593228777695
4,"ornamentals",1985,0.801593228777695
6,"ornamentals",1985,0.801593228777695
12,"ornamentals",1985,0.801593228777695
10,"ornamentals",1985,0.801593228777695
1,"ornamentals",1985,0.801593228777695
11,"ornamentals",1985,0.801593228777695
7,"ornamentals",1985,0.801593228777695
3,"ornamentals",1985,0.801593228777695
5,"ornamentals",1986,0.965065139822421
9,"ornamentals",1986,0.965065139822421
8,"ornamentals",1986,0.965065139822421
2,"ornamentals",1986,0.965065139822421
4,"ornamentals",1986,0.965065139822421
6,"ornamentals",1986,0.965065139822421
12,"ornamentals",1986,0.965065139822421
10,"ornamentals",1986,0.965065139822421
1,"ornamentals",1986,0.965065139822421
11,"ornamentals",1986,0.965065139822421
7,"ornamentals",1986,0.965065139822421
3,"ornamentals",1986,0.965065139822421
5,"ornamentals",1987,0.975852626338063
9,"ornamentals",1987,0.975852626338063
8,"ornamentals",1987,0.975852626338063
2,"ornamentals",1987,0.975852626338063
4,"ornamentals",1987,0.975852626338063
6,"ornamentals",1987,0.975852626338063
12,"ornamentals",1987,0.975852626338063
10,"ornamentals",1987,0.975852626338063
1,"ornamentals",1987,0.975852626338063
11,"ornamentals",1987,0.975852626338063
7,"ornamentals",1987,0.975852626338063
3,"ornamentals",1987,0.975852626338063
5,"ornamentals",1988,0.837274914944818
9,"ornamentals",1988,0.837274914944818
8,"ornamentals",1988,0.837274914944818
2,"ornamentals",1988,0.837274914944818
4,"ornamentals",1988,0.837274914944818
6,"ornamentals",1988,0.837274914944818
12,"ornamentals",1988,0.837274914944818
10,"ornamentals",1988,0.837274914944818
1,"ornamentals",1988,0.837274914944818
11,"ornamentals",1988,0.837274914944818
7,"ornamentals",1988,0.837274914944818
3,"ornamentals",1988,0.837274914944818
5,"ornamentals",1989,1
9,"ornamentals",1989,1
8,"ornamentals",1989,1
2,"ornamentals",1989,1
4,"ornamentals",1989,1
6,"ornamentals",1989,1
12,"ornamentals",1989,1
10,"ornamentals",1989,1
1,"ornamentals",1989,1
11,"ornamentals",1989,1
7,"ornamentals",1989,1
3,"ornamentals",1989,1
5,"ornamentals",1990,1
9,"ornamentals",1990,1
8,"ornamentals",1990,1
2,"ornamentals",1990,1
4,"ornamentals",1990,1
6,"ornamentals",1990,1
12,"ornamentals",1990,1
10,"ornamentals",1990,1
1,"ornamentals",1990,1
11,"ornamentals",1990,1
7,"ornamentals",1990,1
3,"ornamentals",1990,1
5,"ornamentals",1991,1
9,"ornamentals",1991,1
8,"ornamentals",1991,1
2,"ornamentals",1991,1
4,"ornamentals",1991,1
6,"ornamentals",1991,1
12,"ornamentals",1991,1
10,"ornamentals",1991,1
1,"ornamentals",1991,1
11,"ornamentals",1991,1
7,"ornamentals",1991,1
3,"ornamentals",1991,1
5,"ornamentals",1992,1
9,"ornamentals",1992,1
8,"ornamentals",1992,1
2,"ornamentals",1992,1
4,"ornamentals",1992,1
6,"ornamentals",1992,1
12,"ornamentals",1992,1
10,"ornamentals",1992,1
1,"ornamentals",1992,1
11,"ornamentals",1992,1
7,"ornamentals",1992,1
3,"ornamentals",1992,1
5,"ornamentals",1993,0.47713882665339
9,"ornamentals",1993,0.47713882665339
8,"ornamentals",1993,0.47713882665339
2,"ornamentals",1993,0.47713882665339
4,"ornamentals",1993,0.47713882665339
6,"ornamentals",1993,0.47713882665339
12,"ornamentals",1993,0.47713882665339
10,"ornamentals",1993,0.47713882665339
1,"ornamentals",1993,0.47713882665339
11,"ornamentals",1993,0.47713882665339
7,"ornamentals",1993,0.47713882665339
3,"ornamentals",1993,0.47713882665339
5,"ornamentals",1994,0.495394573064476
9,"ornamentals",1994,0.495394573064476
8,"ornamentals",1994,0.495394573064476
2,"ornamentals",1994,0.495394573064476
4,"ornamentals",1994,0.495394573064476
6,"ornamentals",1994,0.495394573064476
12,"ornamentals",1994,0.495394573064476
10,"ornamentals",1994,0.495394573064476
1,"ornamentals",1994,0.495394573064476
11,"ornamentals",1994,0.495394573064476
7,"ornamentals",1994,0.495394573064476
3,"ornamentals",1994,0.495394573064476
