"rgn_id","product","year","usd_rel"
9,"corals",2011,0
8,"corals",2011,0
2,"corals",2011,0
4,"corals",2011,0
6,"corals",2011,0
12,"corals",2011,0
10,"corals",2011,0
1,"corals",2011,0
11,"corals",2011,0
7,"corals",2011,0
3,"corals",2011,0
5,"fish_oil",1981,0.00163579110947532
9,"fish_oil",1981,0.00163579110947532
8,"fish_oil",1981,0.00163579110947532
2,"fish_oil",1981,0.00163579110947532
4,"fish_oil",1981,0.00163579110947532
6,"fish_oil",1981,0.00163579110947532
12,"fish_oil",1981,0.00163579110947532
10,"fish_oil",1981,0.00163579110947532
1,"fish_oil",1981,0.00163579110947532
11,"fish_oil",1981,0.00163579110947532
7,"fish_oil",1981,0.00163579110947532
3,"fish_oil",1981,0.00163579110947532
5,"fish_oil",1982,0.00122684333210649
9,"fish_oil",1982,0.00122684333210649
8,"fish_oil",1982,0.00122684333210649
2,"fish_oil",1982,0.00122684333210649
4,"fish_oil",1982,0.00122684333210649
6,"fish_oil",1982,0.00122684333210649
12,"fish_oil",1982,0.00122684333210649
10,"fish_oil",1982,0.00122684333210649
1,"fish_oil",1982,0.00122684333210649
11,"fish_oil",1982,0.00122684333210649
7,"fish_oil",1982,0.00122684333210649
3,"fish_oil",1982,0.00122684333210649
5,"fish_oil",1983,0
9,"fish_oil",1983,0
8,"fish_oil",1983,0
2,"fish_oil",1983,0
4,"fish_oil",1983,0
6,"fish_oil",1983,0
12,"fish_oil",1983,0
10,"fish_oil",1983,0
1,"fish_oil",1983,0
11,"fish_oil",1983,0
7,"fish_oil",1983,0
3,"fish_oil",1983,0
5,"fish_oil",1984,0
9,"fish_oil",1984,0
8,"fish_oil",1984,0
2,"fish_oil",1984,0
4,"fish_oil",1984,0
6,"fish_oil",1984,0
12,"fish_oil",1984,0
10,"fish_oil",1984,0
1,"fish_oil",1984,0
11,"fish_oil",1984,0
7,"fish_oil",1984,0
3,"fish_oil",1984,0
5,"fish_oil",1985,0
9,"fish_oil",1985,0
8,"fish_oil",1985,0
2,"fish_oil",1985,0
4,"fish_oil",1985,0
6,"fish_oil",1985,0
12,"fish_oil",1985,0
10,"fish_oil",1985,0
1,"fish_oil",1985,0
11,"fish_oil",1985,0
7,"fish_oil",1985,0
3,"fish_oil",1985,0
5,"fish_oil",1986,0
9,"fish_oil",1986,0
8,"fish_oil",1986,0
2,"fish_oil",1986,0
4,"fish_oil",1986,0
6,"fish_oil",1986,0
12,"fish_oil",1986,0
10,"fish_oil",1986,0
1,"fish_oil",1986,0
11,"fish_oil",1986,0
7,"fish_oil",1986,0
3,"fish_oil",1986,0
5,"fish_oil",1987,0
9,"fish_oil",1987,0
8,"fish_oil",1987,0
2,"fish_oil",1987,0
4,"fish_oil",1987,0
6,"fish_oil",1987,0
12,"fish_oil",1987,0
10,"fish_oil",1987,0
1,"fish_oil",1987,0
11,"fish_oil",1987,0
7,"fish_oil",1987,0
3,"fish_oil",1987,0
5,"fish_oil",1988,0
9,"fish_oil",1988,0
8,"fish_oil",1988,0
2,"fish_oil",1988,0
4,"fish_oil",1988,0
6,"fish_oil",1988,0
12,"fish_oil",1988,0
10,"fish_oil",1988,0
1,"fish_oil",1988,0
11,"fish_oil",1988,0
7,"fish_oil",1988,0
3,"fish_oil",1988,0
5,"fish_oil",1989,0
9,"fish_oil",1989,0
8,"fish_oil",1989,0
2,"fish_oil",1989,0
4,"fish_oil",1989,0
6,"fish_oil",1989,0
12,"fish_oil",1989,0
10,"fish_oil",1989,0
1,"fish_oil",1989,0
11,"fish_oil",1989,0
7,"fish_oil",1989,0
3,"fish_oil",1989,0
5,"fish_oil",1990,0.00429395166237271
9,"fish_oil",1990,0.00429395166237271
8,"fish_oil",1990,0.00429395166237271
2,"fish_oil",1990,0.00429395166237271
4,"fish_oil",1990,0.00429395166237271
6,"fish_oil",1990,0.00429395166237271
12,"fish_oil",1990,0.00429395166237271
10,"fish_oil",1990,0.00429395166237271
1,"fish_oil",1990,0.00429395166237271
11,"fish_oil",1990,0.00429395166237271
7,"fish_oil",1990,0.00429395166237271
3,"fish_oil",1990,0.00429395166237271
5,"fish_oil",1991,0.032511348300822
9,"fish_oil",1991,0.032511348300822
8,"fish_oil",1991,0.032511348300822
2,"fish_oil",1991,0.032511348300822
4,"fish_oil",1991,0.032511348300822
6,"fish_oil",1991,0.032511348300822
12,"fish_oil",1991,0.032511348300822
10,"fish_oil",1991,0.032511348300822
1,"fish_oil",1991,0.032511348300822
11,"fish_oil",1991,0.032511348300822
7,"fish_oil",1991,0.032511348300822
3,"fish_oil",1991,0.032511348300822
5,"fish_oil",1992,0.0355784566310882
9,"fish_oil",1992,0.0355784566310882
8,"fish_oil",1992,0.0355784566310882
2,"fish_oil",1992,0.0355784566310882
4,"fish_oil",1992,0.0355784566310882
6,"fish_oil",1992,0.0355784566310882
12,"fish_oil",1992,0.0355784566310882
10,"fish_oil",1992,0.0355784566310882
1,"fish_oil",1992,0.0355784566310882
11,"fish_oil",1992,0.0355784566310882
7,"fish_oil",1992,0.0355784566310882
3,"fish_oil",1992,0.0355784566310882
5,"fish_oil",1993,0.0423260949576739
9,"fish_oil",1993,0.0423260949576739
8,"fish_oil",1993,0.0423260949576739
2,"fish_oil",1993,0.0423260949576739
4,"fish_oil",1993,0.0423260949576739
6,"fish_oil",1993,0.0423260949576739
12,"fish_oil",1993,0.0423260949576739
10,"fish_oil",1993,0.0423260949576739
1,"fish_oil",1993,0.0423260949576739
11,"fish_oil",1993,0.0423260949576739
7,"fish_oil",1993,0.0423260949576739
3,"fish_oil",1993,0.0423260949576739
5,"fish_oil",1994,0.0570482149429518
9,"fish_oil",1994,0.0570482149429518
8,"fish_oil",1994,0.0570482149429518
2,"fish_oil",1994,0.0570482149429518
4,"fish_oil",1994,0.0570482149429518
6,"fish_oil",1994,0.0570482149429518
12,"fish_oil",1994,0.0570482149429518
10,"fish_oil",1994,0.0570482149429518
1,"fish_oil",1994,0.0570482149429518
11,"fish_oil",1994,0.0570482149429518
7,"fish_oil",1994,0.0570482149429518
3,"fish_oil",1994,0.0570482149429518
5,"fish_oil",1995,0.0852656115814011
9,"fish_oil",1995,0.0852656115814011
8,"fish_oil",1995,0.0852656115814011
2,"fish_oil",1995,0.0852656115814011
4,"fish_oil",1995,0.0852656115814011
6,"fish_oil",1995,0.0852656115814011
12,"fish_oil",1995,0.0852656115814011
10,"fish_oil",1995,0.0852656115814011
1,"fish_oil",1995,0.0852656115814011
11,"fish_oil",1995,0.0852656115814011
7,"fish_oil",1995,0.0852656115814011
3,"fish_oil",1995,0.0852656115814011
5,"fish_oil",1996,0.138633296528033
9,"fish_oil",1996,0.138633296528033
8,"fish_oil",1996,0.138633296528033
2,"fish_oil",1996,0.138633296528033
4,"fish_oil",1996,0.138633296528033
6,"fish_oil",1996,0.138633296528033
12,"fish_oil",1996,0.138633296528033
10,"fish_oil",1996,0.138633296528033
1,"fish_oil",1996,0.138633296528033
11,"fish_oil",1996,0.138633296528033
7,"fish_oil",1996,0.138633296528033
3,"fish_oil",1996,0.138633296528033
5,"fish_oil",1997,0.142313826524353
9,"fish_oil",1997,0.142313826524353
8,"fish_oil",1997,0.142313826524353
2,"fish_oil",1997,0.142313826524353
4,"fish_oil",1997,0.142313826524353
6,"fish_oil",1997,0.142313826524353
12,"fish_oil",1997,0.142313826524353
10,"fish_oil",1997,0.142313826524353
1,"fish_oil",1997,0.142313826524353
11,"fish_oil",1997,0.142313826524353
7,"fish_oil",1997,0.142313826524353
3,"fish_oil",1997,0.142313826524353
5,"fish_oil",1998,0.131885658201448
9,"fish_oil",1998,0.131885658201448
8,"fish_oil",1998,0.131885658201448
2,"fish_oil",1998,0.131885658201448
4,"fish_oil",1998,0.131885658201448
6,"fish_oil",1998,0.131885658201448
12,"fish_oil",1998,0.131885658201448
10,"fish_oil",1998,0.131885658201448
1,"fish_oil",1998,0.131885658201448
11,"fish_oil",1998,0.131885658201448
7,"fish_oil",1998,0.131885658201448
3,"fish_oil",1998,0.131885658201448
5,"fish_oil",1999,0.0907864065758803
9,"fish_oil",1999,0.0907864065758803
8,"fish_oil",1999,0.0907864065758803
2,"fish_oil",1999,0.0907864065758803
4,"fish_oil",1999,0.0907864065758803
6,"fish_oil",1999,0.0907864065758803
12,"fish_oil",1999,0.0907864065758803
10,"fish_oil",1999,0.0907864065758803
1,"fish_oil",1999,0.0907864065758803
11,"fish_oil",1999,0.0907864065758803
7,"fish_oil",1999,0.0907864065758803
3,"fish_oil",1999,0.0907864065758803
5,"fish_oil",2000,0.0404858299595142
9,"fish_oil",2000,0.0404858299595142
8,"fish_oil",2000,0.0404858299595142
2,"fish_oil",2000,0.0404858299595142
4,"fish_oil",2000,0.0404858299595142
6,"fish_oil",2000,0.0404858299595142
12,"fish_oil",2000,0.0404858299595142
10,"fish_oil",2000,0.0404858299595142
1,"fish_oil",2000,0.0404858299595142
11,"fish_oil",2000,0.0404858299595142
7,"fish_oil",2000,0.0404858299595142
3,"fish_oil",2000,0.0404858299595142
5,"fish_oil",2001,0.0361918782971415
9,"fish_oil",2001,0.0361918782971415
8,"fish_oil",2001,0.0361918782971415
2,"fish_oil",2001,0.0361918782971415
4,"fish_oil",2001,0.0361918782971415
6,"fish_oil",2001,0.0361918782971415
12,"fish_oil",2001,0.0361918782971415
10,"fish_oil",2001,0.0361918782971415
1,"fish_oil",2001,0.0361918782971415
11,"fish_oil",2001,0.0361918782971415
7,"fish_oil",2001,0.0361918782971415
3,"fish_oil",2001,0.0361918782971415
5,"fish_oil",2002,0.0570482149429518
9,"fish_oil",2002,0.0570482149429518
8,"fish_oil",2002,0.0570482149429518
2,"fish_oil",2002,0.0570482149429518
4,"fish_oil",2002,0.0570482149429518
6,"fish_oil",2002,0.0570482149429518
12,"fish_oil",2002,0.0570482149429518
10,"fish_oil",2002,0.0570482149429518
1,"fish_oil",2002,0.0570482149429518
11,"fish_oil",2002,0.0570482149429518
7,"fish_oil",2002,0.0570482149429518
3,"fish_oil",2002,0.0570482149429518
5,"fish_oil",2003,0.0858790332474543
9,"fish_oil",2003,0.0858790332474543
8,"fish_oil",2003,0.0858790332474543
2,"fish_oil",2003,0.0858790332474543
4,"fish_oil",2003,0.0858790332474543
6,"fish_oil",2003,0.0858790332474543
12,"fish_oil",2003,0.0858790332474543
10,"fish_oil",2003,0.0858790332474543
1,"fish_oil",2003,0.0858790332474543
11,"fish_oil",2003,0.0858790332474543
7,"fish_oil",2003,0.0858790332474543
3,"fish_oil",2003,0.0858790332474543
5,"fish_oil",2004,0.134952766531714
9,"fish_oil",2004,0.134952766531714
8,"fish_oil",2004,0.134952766531714
2,"fish_oil",2004,0.134952766531714
4,"fish_oil",2004,0.134952766531714
6,"fish_oil",2004,0.134952766531714
12,"fish_oil",2004,0.134952766531714
10,"fish_oil",2004,0.134952766531714
1,"fish_oil",2004,0.134952766531714
11,"fish_oil",2004,0.134952766531714
7,"fish_oil",2004,0.134952766531714
3,"fish_oil",2004,0.134952766531714
5,"fish_oil",2005,0.364985891301681
9,"fish_oil",2005,0.364985891301681
8,"fish_oil",2005,0.364985891301681
2,"fish_oil",2005,0.364985891301681
4,"fish_oil",2005,0.364985891301681
6,"fish_oil",2005,0.364985891301681
12,"fish_oil",2005,0.364985891301681
10,"fish_oil",2005,0.364985891301681
1,"fish_oil",2005,0.364985891301681
11,"fish_oil",2005,0.364985891301681
7,"fish_oil",2005,0.364985891301681
3,"fish_oil",2005,0.364985891301681
5,"fish_oil",2006,0.566801619433198
9,"fish_oil",2006,0.566801619433198
8,"fish_oil",2006,0.566801619433198
2,"fish_oil",2006,0.566801619433198
4,"fish_oil",2006,0.566801619433198
6,"fish_oil",2006,0.566801619433198
12,"fish_oil",2006,0.566801619433198
10,"fish_oil",2006,0.566801619433198
1,"fish_oil",2006,0.566801619433198
11,"fish_oil",2006,0.566801619433198
7,"fish_oil",2006,0.566801619433198
3,"fish_oil",2006,0.566801619433198
5,"fish_oil",2007,1
9,"fish_oil",2007,1
8,"fish_oil",2007,1
2,"fish_oil",2007,1
4,"fish_oil",2007,1
6,"fish_oil",2007,1
12,"fish_oil",2007,1
10,"fish_oil",2007,1
1,"fish_oil",2007,1
11,"fish_oil",2007,1
7,"fish_oil",2007,1
3,"fish_oil",2007,1
5,"fish_oil",2008,1
9,"fish_oil",2008,1
8,"fish_oil",2008,1
2,"fish_oil",2008,1
4,"fish_oil",2008,1
6,"fish_oil",2008,1
12,"fish_oil",2008,1
10,"fish_oil",2008,1
1,"fish_oil",2008,1
11,"fish_oil",2008,1
7,"fish_oil",2008,1
3,"fish_oil",2008,1
5,"fish_oil",2009,1
9,"fish_oil",2009,1
8,"fish_oil",2009,1
2,"fish_oil",2009,1
4,"fish_oil",2009,1
6,"fish_oil",2009,1
12,"fish_oil",2009,1
10,"fish_oil",2009,1
1,"fish_oil",2009,1
11,"fish_oil",2009,1
7,"fish_oil",2009,1
3,"fish_oil",2009,1
5,"fish_oil",2010,1
9,"fish_oil",2010,1
8,"fish_oil",2010,1
2,"fish_oil",2010,1
4,"fish_oil",2010,1
6,"fish_oil",2010,1
12,"fish_oil",2010,1
10,"fish_oil",2010,1
1,"fish_oil",2010,1
11,"fish_oil",2010,1
7,"fish_oil",2010,1
3,"fish_oil",2010,1
5,"fish_oil",2011,0.384001962949331
9,"fish_oil",2011,0.384001962949331
8,"fish_oil",2011,0.384001962949331
2,"fish_oil",2011,0.384001962949331
4,"fish_oil",2011,0.384001962949331
6,"fish_oil",2011,0.384001962949331
12,"fish_oil",2011,0.384001962949331
10,"fish_oil",2011,0.384001962949331
1,"fish_oil",2011,0.384001962949331
11,"fish_oil",2011,0.384001962949331
7,"fish_oil",2011,0.384001962949331
3,"fish_oil",2011,0.384001962949331
5,"ornamentals",1976,0.529931341416385
9,"ornamentals",1976,0.529931341416385
8,"ornamentals",1976,0.529931341416385
2,"ornamentals",1976,0.529931341416385
4,"ornamentals",1976,0.529931341416385
6,"ornamentals",1976,0.529931341416385
12,"ornamentals",1976,0.529931341416385
10,"ornamentals",1976,0.529931341416385
1,"ornamentals",1976,0.529931341416385
11,"ornamentals",1976,0.529931341416385
7,"ornamentals",1976,0.529931341416385
3,"ornamentals",1976,0.529931341416385
5,"ornamentals",1977,0.709318266947378
9,"ornamentals",1977,0.709318266947378
8,"ornamentals",1977,0.709318266947378
2,"ornamentals",1977,0.709318266947378
4,"ornamentals",1977,0.709318266947378
6,"ornamentals",1977,0.709318266947378
12,"ornamentals",1977,0.709318266947378
10,"ornamentals",1977,0.709318266947378
1,"ornamentals",1977,0.709318266947378
11,"ornamentals",1977,0.709318266947378
7,"ornamentals",1977,0.709318266947378
3,"ornamentals",1977,0.709318266947378
5,"ornamentals",1978,1
9,"ornamentals",1978,1
8,"ornamentals",1978,1
2,"ornamentals",1978,1
4,"ornamentals",1978,1
6,"ornamentals",1978,1
12,"ornamentals",1978,1
10,"ornamentals",1978,1
1,"ornamentals",1978,1
11,"ornamentals",1978,1
7,"ornamentals",1978,1
3,"ornamentals",1978,1
5,"ornamentals",1979,1
9,"ornamentals",1979,1
8,"ornamentals",1979,1
2,"ornamentals",1979,1
4,"ornamentals",1979,1
6,"ornamentals",1979,1
12,"ornamentals",1979,1
10,"ornamentals",1979,1
1,"ornamentals",1979,1
11,"ornamentals",1979,1
7,"ornamentals",1979,1
3,"ornamentals",1979,1
5,"ornamentals",1980,1
9,"ornamentals",1980,1
8,"ornamentals",1980,1
2,"ornamentals",1980,1
4,"ornamentals",1980,1
6,"ornamentals",1980,1
12,"ornamentals",1980,1
10,"ornamentals",1980,1
1,"ornamentals",1980,1
11,"ornamentals",1980,1
7,"ornamentals",1980,1
3,"ornamentals",1980,1
5,"ornamentals",1981,1
9,"ornamentals",1981,1
8,"ornamentals",1981,1
2,"ornamentals",1981,1
4,"ornamentals",1981,1
6,"ornamentals",1981,1
12,"ornamentals",1981,1
10,"ornamentals",1981,1
1,"ornamentals",1981,1
11,"ornamentals",1981,1
7,"ornamentals",1981,1
3,"ornamentals",1981,1
5,"ornamentals",1982,0.892801458418288
9,"ornamentals",1982,0.892801458418288
8,"ornamentals",1982,0.892801458418288
2,"ornamentals",1982,0.892801458418288
4,"ornamentals",1982,0.892801458418288
6,"ornamentals",1982,0.892801458418288
12,"ornamentals",1982,0.892801458418288
10,"ornamentals",1982,0.892801458418288
1,"ornamentals",1982,0.892801458418288
11,"ornamentals",1982,0.892801458418288
7,"ornamentals",1982,0.892801458418288
3,"ornamentals",1982,0.892801458418288
5,"ornamentals",1983,0.40346374343352
9,"ornamentals",1983,0.40346374343352
8,"ornamentals",1983,0.40346374343352
2,"ornamentals",1983,0.40346374343352
4,"ornamentals",1983,0.40346374343352
6,"ornamentals",1983,0.40346374343352
12,"ornamentals",1983,0.40346374343352
10,"ornamentals",1983,0.40346374343352
1,"ornamentals",1983,0.40346374343352
11,"ornamentals",1983,0.40346374343352
7,"ornamentals",1983,0.40346374343352
3,"ornamentals",1983,0.40346374343352
5,"ornamentals",1984,0.192044756318306
9,"ornamentals",1984,0.192044756318306
8,"ornamentals",1984,0.192044756318306
2,"ornamentals",1984,0.192044756318306
4,"ornamentals",1984,0.192044756318306
6,"ornamentals",1984,0.192044756318306
12,"ornamentals",1984,0.192044756318306
10,"ornamentals",1984,0.192044756318306
1,"ornamentals",1984,0.192044756318306
11,"ornamentals",1984,0.192044756318306
7,"ornamentals",1984,0.192044756318306
3,"ornamentals",1984,0.192044756318306
5,"ornamentals",1985,0.173556204643542
9,"ornamentals",1985,0.173556204643542
8,"ornamentals",1985,0.173556204643542
2,"ornamentals",1985,0.173556204643542
4,"ornamentals",1985,0.173556204643542
6,"ornamentals",1985,0.173556204643542
12,"ornamentals",1985,0.173556204643542
10,"ornamentals",1985,0.173556204643542
1,"ornamentals",1985,0.173556204643542
11,"ornamentals",1985,0.173556204643542
7,"ornamentals",1985,0.173556204643542
3,"ornamentals",1985,0.173556204643542
5,"ornamentals",1986,0.168869485955528
9,"ornamentals",1986,0.168869485955528
8,"ornamentals",1986,0.168869485955528
2,"ornamentals",1986,0.168869485955528
4,"ornamentals",1986,0.168869485955528
6,"ornamentals",1986,0.168869485955528
12,"ornamentals",1986,0.168869485955528
10,"ornamentals",1986,0.168869485955528
1,"ornamentals",1986,0.168869485955528
11,"ornamentals",1986,0.168869485955528
7,"ornamentals",1986,0.168869485955528
3,"ornamentals",1986,0.168869485955528
5,"ornamentals",1987,0.203743101389963
9,"ornamentals",1987,0.203743101389963
8,"ornamentals",1987,0.203743101389963
2,"ornamentals",1987,0.203743101389963
4,"ornamentals",1987,0.203743101389963
6,"ornamentals",1987,0.203743101389963
12,"ornamentals",1987,0.203743101389963
10,"ornamentals",1987,0.203743101389963
1,"ornamentals",1987,0.203743101389963
11,"ornamentals",1987,0.203743101389963
7,"ornamentals",1987,0.203743101389963
3,"ornamentals",1987,0.203743101389963
5,"ornamentals",1988,0.225921982740328
9,"ornamentals",1988,0.225921982740328
8,"ornamentals",1988,0.225921982740328
2,"ornamentals",1988,0.225921982740328
4,"ornamentals",1988,0.225921982740328
6,"ornamentals",1988,0.225921982740328
12,"ornamentals",1988,0.225921982740328
10,"ornamentals",1988,0.225921982740328
1,"ornamentals",1988,0.225921982740328
11,"ornamentals",1988,0.225921982740328
7,"ornamentals",1988,0.225921982740328
3,"ornamentals",1988,0.225921982740328
5,"ornamentals",1989,0.376524336801628
9,"ornamentals",1989,0.376524336801628
8,"ornamentals",1989,0.376524336801628
2,"ornamentals",1989,0.376524336801628
4,"ornamentals",1989,0.376524336801628
6,"ornamentals",1989,0.376524336801628
12,"ornamentals",1989,0.376524336801628
10,"ornamentals",1989,0.376524336801628
1,"ornamentals",1989,0.376524336801628
11,"ornamentals",1989,0.376524336801628
7,"ornamentals",1989,0.376524336801628
3,"ornamentals",1989,0.376524336801628
5,"ornamentals",1990,0.458080622632423
9,"ornamentals",1990,0.458080622632423
8,"ornamentals",1990,0.458080622632423
2,"ornamentals",1990,0.458080622632423
4,"ornamentals",1990,0.458080622632423
6,"ornamentals",1990,0.458080622632423
12,"ornamentals",1990,0.458080622632423
10,"ornamentals",1990,0.458080622632423
1,"ornamentals",1990,0.458080622632423
11,"ornamentals",1990,0.458080622632423
7,"ornamentals",1990,0.458080622632423
3,"ornamentals",1990,0.458080622632423
5,"ornamentals",1991,0.561040820581707
9,"ornamentals",1991,0.561040820581707
8,"ornamentals",1991,0.561040820581707
2,"ornamentals",1991,0.561040820581707
4,"ornamentals",1991,0.561040820581707
6,"ornamentals",1991,0.561040820581707
12,"ornamentals",1991,0.561040820581707
10,"ornamentals",1991,0.561040820581707
1,"ornamentals",1991,0.561040820581707
11,"ornamentals",1991,0.561040820581707
7,"ornamentals",1991,0.561040820581707
3,"ornamentals",1991,0.561040820581707
5,"ornamentals",1992,0.673485165797286
9,"ornamentals",1992,0.673485165797286
8,"ornamentals",1992,0.673485165797286
2,"ornamentals",1992,0.673485165797286
4,"ornamentals",1992,0.673485165797286
6,"ornamentals",1992,0.673485165797286
12,"ornamentals",1992,0.673485165797286
10,"ornamentals",1992,0.673485165797286
1,"ornamentals",1992,0.673485165797286
11,"ornamentals",1992,0.673485165797286
7,"ornamentals",1992,0.673485165797286
3,"ornamentals",1992,0.673485165797286
5,"ornamentals",1993,0.650383702028021
9,"ornamentals",1993,0.650383702028021
8,"ornamentals",1993,0.650383702028021
2,"ornamentals",1993,0.650383702028021
4,"ornamentals",1993,0.650383702028021
6,"ornamentals",1993,0.650383702028021
12,"ornamentals",1993,0.650383702028021
10,"ornamentals",1993,0.650383702028021
1,"ornamentals",1993,0.650383702028021
11,"ornamentals",1993,0.650383702028021
7,"ornamentals",1993,0.650383702028021
3,"ornamentals",1993,0.650383702028021
5,"ornamentals",1994,0.695996176818456
9,"ornamentals",1994,0.695996176818456
8,"ornamentals",1994,0.695996176818456
2,"ornamentals",1994,0.695996176818456
4,"ornamentals",1994,0.695996176818456
6,"ornamentals",1994,0.695996176818456
12,"ornamentals",1994,0.695996176818456
10,"ornamentals",1994,0.695996176818456
