rgn_id,product,year,tonnes_rel
2,fish_oil,2011,1
2,ornamentals,1976,0.560995424808654
2,ornamentals,1977,0.651644075768589
2,ornamentals,1978,0.828950556577016
2,ornamentals,1979,0.85261042459486
2,ornamentals,1980,0.897934750074828
2,ornamentals,1981,0.887672638645401
2,ornamentals,1982,0.716637448154958
2,ornamentals,1983,0.566126480523368
2,ornamentals,1984,0.448967375037414
2,ornamentals,1985,0.49001582075512
2,ornamentals,1986,0.697823577201009
2,ornamentals,1987,0.826099970068842
2,ornamentals,1988,0.994569632701928
2,ornamentals,1989,1
2,ornamentals,1990,0.862872536024287
2,ornamentals,1991,1
2,ornamentals,1992,1
2,ornamentals,1993,1
2,ornamentals,1994,1
2,ornamentals,1995,0.491726172660025
2,ornamentals,1996,0.510540043613974
2,ornamentals,1997,0.464360542181554
2,ornamentals,1998,0.462650190276649
2,ornamentals,1999,0.492581348612477
2,ornamentals,2000,0.475477829563433
2,ornamentals,2001,0.476333005515885
2,ornamentals,2002,0.511395219566426
2,ornamentals,2003,0.507974515756617
2,ornamentals,2004,0.569547184333177
2,ornamentals,2005,0.670457946722538
2,ornamentals,2006,0.779920468636422
2,ornamentals,2007,1
2,ornamentals,2008,1
2,ornamentals,2009,1
2,ornamentals,2010,1
2,ornamentals,2011,1
2,seaweeds,1998,0.473372781065089
2,seaweeds,1999,0.473372781065089
2,seaweeds,2000,0.473372781065089
2,seaweeds,2001,0.473372781065089
2,seaweeds,2002,0.473372781065089
2,seaweeds,2003,0.473372781065089
2,seaweeds,2004,0.473372781065089
2,seaweeds,2005,1
2,seaweeds,2006,1
2,seaweeds,2007,1
2,seaweeds,2008,1
2,seaweeds,2009,0.236686390532544
2,seaweeds,2010,0.236686390532544
2,seaweeds,2011,0.236686390532544
2,sponges,2007,0.642434488588335
2,sponges,2008,1
2,sponges,2009,1
2,sponges,2010,0.929839391377853
2,sponges,2011,0.95519864750634
3,corals,1995,0.2553463134376
3,corals,1996,0.2553463134376
3,corals,1997,0.340461751250133
3,corals,1998,0.319182891797
3,corals,1999,0.319182891797
3,corals,2000,0.26172997127354
3,corals,2001,0.19789339291414
3,corals,2002,0.14044047239068
3,corals,2003,0.842642834344079
3,corals,2004,1
3,corals,2005,1
3,corals,2006,1
3,corals,2007,0.778806255984679
3,corals,2008,0.587296520906479
3,corals,2009,0.01915097350782
3,corals,2010,0.01276731567188
3,corals,2011,0.00638365783593999
3,fish_oil,1981,0.0166635422524943
3,fish_oil,1982,0.00833177112624716
3,fish_oil,1983,0.00555451408416477
3,fish_oil,1984,0.00416588556312358
3,fish_oil,1985,0
3,fish_oil,1986,0
3,fish_oil,1987,0
3,fish_oil,1988,0
3,fish_oil,1989,0
3,fish_oil,1990,0
3,fish_oil,1991,0
3,fish_oil,1992,0.0124976566893707
3,fish_oil,1993,0.0666541690099773
3,fish_oil,1994,0.0749859401362244
3,fish_oil,1995,0.0795684142556604
3,fish_oil,1996,0.0799850028119728
3,fish_oil,1997,0.105396904747027
3,fish_oil,1998,0.242871128330105
3,fish_oil,1999,0.239121831323294
3,fish_oil,2000,0.230790060197046
3,fish_oil,2001,0.168301776750193
3,fish_oil,2002,0.0349934387302381
3,fish_oil,2003,0.0429086213001729
3,fish_oil,2004,0.0549896894332313
3,fish_oil,2005,0.0629048720031661
3,fish_oil,2006,0.0795684142556604
3,fish_oil,2007,0.154554354391885
3,fish_oil,2008,0.267449853152534
3,fish_oil,2009,0.776104480409923
3,fish_oil,2010,1
3,fish_oil,2011,1
3,ornamentals,1976,0.560995424808654
3,ornamentals,1977,0.651644075768589
3,ornamentals,1978,0.828950556577016
3,ornamentals,1979,0.85261042459486
3,ornamentals,1980,0.897934750074828
3,ornamentals,1981,0.887672638645401
3,ornamentals,1982,0.716637448154958
3,ornamentals,1983,0.566126480523368
3,ornamentals,1984,0.448967375037414
3,ornamentals,1985,0.49001582075512
3,ornamentals,1986,0.697823577201009
3,ornamentals,1987,0.826099970068842
3,ornamentals,1988,0.994569632701928
3,ornamentals,1989,1
3,ornamentals,1990,0.862872536024287
3,ornamentals,1991,1
3,ornamentals,1992,1
3,ornamentals,1993,1
3,ornamentals,1994,1
3,ornamentals,1995,0.491726172660025
3,ornamentals,1996,0.510540043613974
3,ornamentals,1997,0.464360542181554
3,ornamentals,1998,0.462650190276649
3,ornamentals,1999,0.492581348612477
3,ornamentals,2000,0.475477829563433
3,ornamentals,2001,0.476333005515885
3,ornamentals,2002,0.511395219566426
3,ornamentals,2003,0.507974515756617
3,ornamentals,2004,0.569547184333177
3,ornamentals,2005,0.670457946722538
3,ornamentals,2006,0.779920468636422
3,ornamentals,2007,1
3,ornamentals,2008,1
3,ornamentals,2009,1
3,ornamentals,2010,1
3,ornamentals,2011,1
3,seaweeds,1998,0.473372781065089
3,seaweeds,1999,0.473372781065089
3,seaweeds,2000,0.473372781065089
3,seaweeds,2001,0.473372781065089
3,seaweeds,2002,0.473372781065089
3,seaweeds,2003,0.473372781065089
3,seaweeds,2004,0.473372781065089
3,seaweeds,2005,1
3,seaweeds,2006,1
3,seaweeds,2007,1
3,seaweeds,2008,1
3,seaweeds,2009,0.236686390532544
3,seaweeds,2010,0.236686390532544
3,seaweeds,2011,0.236686390532544
3,sponges,2007,0.642434488588335
3,sponges,2008,1
3,sponges,2009,1
3,sponges,2010,0.929839391377853
3,sponges,2011,0.95519864750634
