"rgn_id","product","year","tonnes"
8,"ornamentals",2007,402.25
2,"ornamentals",2007,402.25
4,"ornamentals",2007,402.25
6,"ornamentals",2007,402.25
12,"ornamentals",2007,402.25
10,"ornamentals",2007,402.25
1,"ornamentals",2007,402.25
11,"ornamentals",2007,402.25
7,"ornamentals",2007,402.25
3,"ornamentals",2007,402.25
5,"ornamentals",2008,420.75
9,"ornamentals",2008,420.75
8,"ornamentals",2008,420.75
2,"ornamentals",2008,420.75
4,"ornamentals",2008,420.75
6,"ornamentals",2008,420.75
12,"ornamentals",2008,420.75
10,"ornamentals",2008,420.75
1,"ornamentals",2008,420.75
11,"ornamentals",2008,420.75
7,"ornamentals",2008,420.75
3,"ornamentals",2008,420.75
5,"ornamentals",2009,425
9,"ornamentals",2009,425
8,"ornamentals",2009,425
2,"ornamentals",2009,425
4,"ornamentals",2009,425
6,"ornamentals",2009,425
12,"ornamentals",2009,425
10,"ornamentals",2009,425
1,"ornamentals",2009,425
11,"ornamentals",2009,425
7,"ornamentals",2009,425
3,"ornamentals",2009,425
5,"ornamentals",2010,459.666666666667
9,"ornamentals",2010,459.666666666667
8,"ornamentals",2010,459.666666666667
2,"ornamentals",2010,459.666666666667
4,"ornamentals",2010,459.666666666667
6,"ornamentals",2010,459.666666666667
12,"ornamentals",2010,459.666666666667
10,"ornamentals",2010,459.666666666667
1,"ornamentals",2010,459.666666666667
11,"ornamentals",2010,459.666666666667
7,"ornamentals",2010,459.666666666667
3,"ornamentals",2010,459.666666666667
5,"ornamentals",2011,463.5
9,"ornamentals",2011,463.5
8,"ornamentals",2011,463.5
2,"ornamentals",2011,463.5
4,"ornamentals",2011,463.5
6,"ornamentals",2011,463.5
12,"ornamentals",2011,463.5
10,"ornamentals",2011,463.5
1,"ornamentals",2011,463.5
11,"ornamentals",2011,463.5
7,"ornamentals",2011,463.5
3,"ornamentals",2011,463.5
5,"sponges",1999,0
9,"sponges",1999,0
8,"sponges",1999,0
2,"sponges",1999,0
4,"sponges",1999,0
6,"sponges",1999,0
12,"sponges",1999,0
10,"sponges",1999,0
1,"sponges",1999,0
11,"sponges",1999,0
7,"sponges",1999,0
3,"sponges",1999,0
5,"sponges",2000,0
9,"sponges",2000,0
8,"sponges",2000,0
2,"sponges",2000,0
4,"sponges",2000,0
6,"sponges",2000,0
12,"sponges",2000,0
10,"sponges",2000,0
1,"sponges",2000,0
11,"sponges",2000,0
7,"sponges",2000,0
3,"sponges",2000,0
5,"sponges",2001,0
9,"sponges",2001,0
8,"sponges",2001,0
2,"sponges",2001,0
4,"sponges",2001,0
6,"sponges",2001,0
12,"sponges",2001,0
10,"sponges",2001,0
1,"sponges",2001,0
11,"sponges",2001,0
7,"sponges",2001,0
3,"sponges",2001,0
5,"sponges",2002,0
9,"sponges",2002,0
8,"sponges",2002,0
2,"sponges",2002,0
4,"sponges",2002,0
6,"sponges",2002,0
12,"sponges",2002,0
10,"sponges",2002,0
1,"sponges",2002,0
11,"sponges",2002,0
7,"sponges",2002,0
3,"sponges",2002,0
5,"sponges",2003,0
9,"sponges",2003,0
8,"sponges",2003,0
2,"sponges",2003,0
4,"sponges",2003,0
6,"sponges",2003,0
12,"sponges",2003,0
10,"sponges",2003,0
1,"sponges",2003,0
11,"sponges",2003,0
7,"sponges",2003,0
3,"sponges",2003,0
5,"sponges",2004,0
9,"sponges",2004,0
8,"sponges",2004,0
2,"sponges",2004,0
4,"sponges",2004,0
6,"sponges",2004,0
12,"sponges",2004,0
10,"sponges",2004,0
1,"sponges",2004,0
11,"sponges",2004,0
7,"sponges",2004,0
3,"sponges",2004,0
5,"sponges",2005,4.75
9,"sponges",2005,4.75
8,"sponges",2005,4.75
2,"sponges",2005,4.75
4,"sponges",2005,4.75
6,"sponges",2005,4.75
12,"sponges",2005,4.75
10,"sponges",2005,4.75
1,"sponges",2005,4.75
11,"sponges",2005,4.75
7,"sponges",2005,4.75
3,"sponges",2005,4.75
5,"sponges",2006,22.75
9,"sponges",2006,22.75
8,"sponges",2006,22.75
2,"sponges",2006,22.75
4,"sponges",2006,22.75
6,"sponges",2006,22.75
12,"sponges",2006,22.75
10,"sponges",2006,22.75
1,"sponges",2006,22.75
11,"sponges",2006,22.75
7,"sponges",2006,22.75
3,"sponges",2006,22.75
5,"sponges",2007,24.25
9,"sponges",2007,24.25
8,"sponges",2007,24.25
2,"sponges",2007,24.25
4,"sponges",2007,24.25
6,"sponges",2007,24.25
12,"sponges",2007,24.25
10,"sponges",2007,24.25
1,"sponges",2007,24.25
11,"sponges",2007,24.25
7,"sponges",2007,24.25
3,"sponges",2007,24.25
5,"sponges",2008,27.5
9,"sponges",2008,27.5
8,"sponges",2008,27.5
2,"sponges",2008,27.5
4,"sponges",2008,27.5
6,"sponges",2008,27.5
12,"sponges",2008,27.5
10,"sponges",2008,27.5
1,"sponges",2008,27.5
11,"sponges",2008,27.5
7,"sponges",2008,27.5
3,"sponges",2008,27.5
5,"sponges",2009,28.25
9,"sponges",2009,28.25
8,"sponges",2009,28.25
2,"sponges",2009,28.25
4,"sponges",2009,28.25
6,"sponges",2009,28.25
12,"sponges",2009,28.25
10,"sponges",2009,28.25
1,"sponges",2009,28.25
11,"sponges",2009,28.25
7,"sponges",2009,28.25
3,"sponges",2009,28.25
5,"sponges",2010,13.6666666666667
9,"sponges",2010,13.6666666666667
8,"sponges",2010,13.6666666666667
2,"sponges",2010,13.6666666666667
4,"sponges",2010,13.6666666666667
6,"sponges",2010,13.6666666666667
12,"sponges",2010,13.6666666666667
10,"sponges",2010,13.6666666666667
1,"sponges",2010,13.6666666666667
11,"sponges",2010,13.6666666666667
7,"sponges",2010,13.6666666666667
3,"sponges",2010,13.6666666666667
5,"sponges",2011,17.5
9,"sponges",2011,17.5
8,"sponges",2011,17.5
2,"sponges",2011,17.5
4,"sponges",2011,17.5
6,"sponges",2011,17.5
12,"sponges",2011,17.5
10,"sponges",2011,17.5
1,"sponges",2011,17.5
11,"sponges",2011,17.5
7,"sponges",2011,17.5
3,"sponges",2011,17.5
